2021-02-11	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-02-11T03_20_07_976Z.json.gz
2021-03-18	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-03-18T03_20_11_507Z.json.gz
2021-04-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-04-15T03_20_08_451Z.json.gz
2021-05-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-05-13T03_20_03_813Z.json.gz
2021-06-17	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-06-17T03_20_03_179Z.json.gz
2021-07-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-07-15T03_20_57_837Z.json.gz
2021-08-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-08-12T03_20_04_185Z.json.gz
2021-09-16	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-09-16T03_20_11_333Z.json.gz
2021-10-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-10-14T03_20_07_518Z.json.gz
2021-11-18	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-11-18T03_20_04_819Z.json.gz
2021-12-09	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-12-09T03_20_13_242Z.json.gz
2022-01-20	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-01-20T03_20_11_451Z.json.gz
2022-02-10	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-02-10T03_20_20_292Z.json.gz
2022-03-24	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-03-24T03_20_19_285Z.json.gz
2022-04-21	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-04-21T03_20_08_060Z.json.gz
2022-05-19	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-05-19T03_20_05_346Z.json.gz
2022-06-09	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-06-09T03_20_03_365Z.json.gz
2022-07-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-07-14T03_20_06_406Z.json.gz
2022-08-11	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-08-11T03_20_04_440Z.json.gz
2022-09-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-09-15T03_20_10_337Z.json.gz
2022-10-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-10-13T03_20_19_468Z.json.gz
2022-11-17	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-11-17T03_20_10_019Z.json.gz
2022-12-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2022-12-15T03_20_04_521Z.json.gz
2023-01-05	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-01-05T03_20_04_136Z.json.gz
2023-02-16	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-02-16T03_20_05_221Z.json.gz
2023-03-09	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-03-09T03_20_04_199Z.json.gz
2023-04-18	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-04-18T13_03_17_223Z.json.gz
2023-05-18	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-05-18T03_20_08_715Z.json.gz
2023-06-08	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-06-08T03_20_06_989Z.json.gz
2023-07-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-07-13T03_20_02_827Z.json.gz
2023-08-17	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-08-17T03_20_11_634Z.json.gz
2023-09-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-09-14T03_20_28_258Z.json.gz
2023-10-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-10-12T03_20_02_365Z.json.gz
2023-11-16	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-11-16T03_20_10_045Z.json.gz
2023-12-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2023-12-14T03_20_06_766Z.json.gz
